game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201201010DEN,2012,6,12,24,24,29,70,261,281,214,119,240,251,220,211,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,0,2,1,1,0,2,0.5,0.5,0.0,-1
201201010DEN,2012,6,12,25,26,29,70,261,281,214,19,91,205,185,130,2,3,0,2,0,0,0,0,2,0,3,3,0,2,0,0.0,0.0,0.0,6,2,2,5,2,1,0,1,0,0,4,2,2,0,4,0.3333333333333333,0.4,0.0,-1
201201010DEN,2012,6,12,27,30,2,13,38,281,214,19,91,205,185,130,7,1,3,5,2,2,1,2,1,0,3,3,0,1,7,0.4285714285714285,0.4,0.5,7,3,4,6,4,1,0,1,0,0,4,4,0,0,8,0.5714285714285714,0.6666666666666666,0.0,-1
201201010DEN,2012,6,12,31,31,2,4,38,281,214,224,240,251,220,185,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,2,0,1,2,1,0,0,0,0,0,1,1,0,1,2,0.5,0.5,0.0,-1
201201010DEN,2012,6,12,32,34,2,4,38,281,214,224,240,255,220,185,4,2,2,3,1,1,1,2,0,0,2,1,1,1,5,0.5,0.3333333333333333,1.0,5,1,3,5,3,0,0,2,0,0,3,2,1,0,6,0.6,0.6,0.0,-1
201201010DEN,2012,6,12,35,35,2,4,38,248,200,19,178,255,272,211,2,2,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,3,0,2,2,1,1,1,1,0,0,0,0,0,0,5,0.6666666666666666,0.5,1.0,-1
201201010DEN,2012,6,12,36,37,2,4,19,16,160,19,178,255,272,211,2,2,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,2,0,1,0,0,2,1,0,0,0,1,1,0,1,3,0.5,0.0,0.5,-1
201201010DEN,2012,6,12,38,39,15,13,19,207,160,19,178,255,272,211,3,0,0,0,0,3,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,3,0,2,3,2,0,0,1,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201201010DEN,2012,6,12,40,41,15,13,19,207,160,224,240,251,220,185,3,2,3,3,3,0,0,1,0,0,3,2,1,0,6,1.0,1.0,0.0,6,0,2,5,2,1,0,0,1,0,3,1,2,0,4,0.3333333333333333,0.4,0.0,1
201201010DEN,2012,6,12,42,42,15,13,38,207,214,224,240,251,220,185,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0.5,1.0,0.0,-1
201201010DEN,2012,6,12,43,44,15,13,38,207,214,19,91,205,190,130,4,2,2,3,2,1,0,2,0,0,2,1,1,0,4,0.5,0.6666666666666666,0.0,4,0,2,3,2,1,0,1,0,0,3,2,1,1,4,0.5,0.6666666666666666,0.0,-1
201201010DEN,2012,6,12,45,45,2,4,38,207,214,19,91,205,190,130,2,0,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0.5,1.0,0.0,1
201201010DEN,2012,6,12,46,47,2,4,38,207,214,19,240,255,220,185,2,4,2,2,2,0,0,2,0,0,5,5,0,1,4,1.0,1.0,0.0,5,2,0,3,0,2,0,0,0,0,4,1,3,1,0,0.0,0.0,0.0,1
201201020DEN,2012,6,15,0,6,29,70,196,281,214,18,25,13,42,184,11,4,5,9,4,2,1,3,1,0,10,7,3,3,11,0.4545454545454545,0.4444444444444444,0.5,15,2,7,14,6,1,1,4,0,0,5,3,2,0,15,0.4666666666666667,0.4285714285714285,1.0,-1
201201020DEN,2012,6,15,7,8,2,13,19,16,214,44,37,68,104,184,2,0,1,2,1,0,0,0,0,0,1,1,0,2,2,0.5,0.5,0.0,5,0,2,5,2,0,0,1,1,0,3,1,2,0,4,0.4,0.4,0.0,-1
201201020DEN,2012,6,15,9,10,2,4,19,248,214,36,107,169,264,184,2,2,1,1,1,1,0,0,0,0,3,2,1,2,2,0.5,1.0,0.0,6,0,4,5,4,1,0,3,0,0,1,1,0,0,8,0.6666666666666666,0.8,0.0,-1
201201020DEN,2012,6,15,11,12,2,4,19,9,160,36,37,68,162,175,5,0,2,4,2,1,0,2,0,0,4,2,2,0,4,0.4,0.5,0.0,3,0,1,3,1,0,0,0,1,0,1,1,0,0,2,0.3333333333333333,0.3333333333333333,0.0,1
201201020DEN,2012,6,15,13,14,2,4,19,9,160,18,19,13,162,175,4,0,2,3,2,1,0,2,0,0,1,1,0,0,4,0.5,0.6666666666666666,0.0,3,0,2,2,1,1,1,2,0,0,2,2,0,1,5,0.6666666666666666,0.5,1.0,-1
201201020DEN,2012,6,15,15,16,2,4,5,248,200,18,19,13,162,175,5,0,0,2,0,3,0,0,1,0,3,2,1,0,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,4,4,0,1,0,0.0,0.0,0.0,-1
201201020DEN,2012,6,15,17,18,15,13,38,248,200,18,25,13,42,175,2,2,1,1,0,1,1,1,0,0,4,2,2,1,3,0.5,0.0,1.0,5,2,2,4,2,1,0,1,1,0,2,0,2,0,4,0.4,0.5,0.0,-1
201201020DEN,2012,6,15,19,19,29,70,196,248,214,44,37,169,162,184,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
201201020DEN,2012,6,15,20,21,29,52,38,139,214,44,37,169,162,184,4,2,3,4,3,0,0,2,0,0,1,1,0,1,6,0.75,0.75,0.0,2,0,1,1,1,1,0,0,0,0,1,1,0,3,2,0.5,1.0,0.0,1
201201020DEN,2012,6,15,22,22,29,52,38,139,214,36,37,169,153,184,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,-1
201201020DEN,2012,6,15,23,24,15,52,38,139,214,36,37,169,153,184,3,2,2,3,2,0,0,1,0,0,2,1,1,0,4,0.6666666666666666,0.6666666666666666,0.0,3,0,2,2,2,1,0,1,0,0,1,1,0,1,4,0.6666666666666666,1.0,0.0,-1
201201020DEN,2012,6,15,25,29,29,70,196,281,214,18,25,13,42,184,9,2,3,8,3,1,0,2,1,0,6,3,3,3,6,0.3333333333333333,0.375,0.0,9,2,4,7,3,2,1,3,1,0,5,3,2,2,9,0.4444444444444444,0.4285714285714285,0.5,-1
201201020DEN,2012,6,15,30,30,2,13,38,139,214,18,25,13,42,184,2,0,1,2,1,0,0,1,1,0,1,1,0,0,2,0.5,0.5,0.0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201201020DEN,2012,6,15,31,31,2,13,38,139,214,18,19,8,42,184,1,2,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,1,1,1,1,0,0,0,0,1,0,1,1,2,0.5,1.0,0.0,-1
201201020DEN,2012,6,15,32,33,2,4,19,16,214,18,19,8,42,184,5,0,1,5,1,0,0,0,1,0,2,0,2,0,2,0.2,0.2,0.0,3,0,3,3,3,0,0,1,0,0,2,2,0,0,6,1.0,1.0,0.0,-1
201201020DEN,2012,6,15,34,34,2,4,19,16,160,18,25,13,162,184,2,0,0,2,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201201020DEN,2012,6,15,35,35,2,4,19,9,160,18,25,13,162,184,5,0,1,5,1,0,0,0,1,0,3,0,3,0,2,0.2,0.2,0.0,2,0,1,0,0,2,1,0,0,0,2,1,1,0,3,0.5,0.0,0.5,-1
201201020DEN,2012,6,15,36,36,2,4,19,9,160,44,37,169,162,184,1,0,1,0,0,1,1,1,0,0,1,1,0,0,3,1.0,0.0,1.0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1
201201020DEN,2012,6,15,37,38,2,4,19,9,160,44,37,169,162,175,3,2,1,2,1,1,0,1,0,0,2,1,1,0,2,0.3333333333333333,0.5,0.0,2,3,1,2,1,0,0,0,0,0,6,3,3,0,2,0.5,0.5,0.0,-1
201201020DEN,2012,6,15,39,39,2,4,27,16,160,44,37,169,162,175,2,1,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,2,0,1,2,1,0,0,0,1,0,1,1,0,0,2,0.5,0.5,0.0,-1
201201020DEN,2012,6,15,40,40,2,4,27,16,160,18,25,13,162,175,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,-1
201201020DEN,2012,6,15,41,43,2,4,38,248,214,18,25,228,264,184,8,0,4,6,4,2,0,2,0,0,5,3,2,0,8,0.5,0.6666666666666666,0.0,2,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0.0,0.0,0.0,1
201201020DEN,2012,6,15,44,44,2,4,38,248,214,18,25,13,162,184,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201201020DEN,2012,6,15,45,45,2,4,5,16,214,18,25,13,162,184,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201201020DEN,2012,6,15,46,47,2,4,5,16,214,18,25,13,42,184,4,2,1,2,1,2,0,1,0,0,5,5,0,0,2,0.25,0.5,0.0,6,0,1,3,1,3,0,1,0,0,3,3,0,0,2,0.1666666666666666,0.3333333333333333,0.0,-1
201201040DEN,2012,6,25,0,6,29,70,196,281,214,79,157,166,178,215,13,4,6,12,5,1,1,4,1,0,10,7,3,1,13,0.4615384615384615,0.4166666666666667,1.0,12,2,4,10,4,2,0,3,1,0,7,6,1,1,8,0.3333333333333333,0.4,0.0,1
201201040DEN,2012,6,25,7,8,29,70,196,281,214,79,183,166,178,215,3,0,2,3,2,0,0,2,0,0,3,3,0,1,4,0.6666666666666666,0.6666666666666666,0.0,4,2,1,4,1,0,0,0,0,0,1,1,0,0,2,0.25,0.25,0.0,1
201201040DEN,2012,6,25,9,10,2,4,38,248,200,114,183,157,101,93,3,0,3,3,3,0,0,3,0,0,3,3,0,2,6,1.0,1.0,0.0,4,0,0,1,0,3,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
201201040DEN,2012,6,25,11,11,2,4,19,16,160,114,183,157,101,93,3,0,1,2,1,1,0,1,0,0,3,2,1,0,2,0.3333333333333333,0.5,0.0,3,1,1,2,0,1,1,1,1,0,2,1,1,1,3,0.3333333333333333,0.0,1.0,-1
201201040DEN,2012,6,25,12,12,2,4,19,9,160,114,183,157,101,93,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201201040DEN,2012,6,25,13,14,2,4,19,9,160,114,129,141,92,215,3,0,2,3,2,0,0,1,0,0,3,3,0,2,4,0.6666666666666666,0.6666666666666666,0.0,2,1,0,2,0,0,0,0,1,0,2,1,1,3,0,0.0,0.0,0.0,1
201201040DEN,2012,6,25,15,16,2,4,19,9,160,79,129,114,92,215,3,2,3,3,3,0,0,2,0,0,3,3,0,1,6,1.0,1.0,0.0,5,0,1,4,1,1,0,0,1,0,1,0,1,0,2,0.2,0.25,0.0,1
201201040DEN,2012,6,25,17,17,15,13,19,9,160,79,129,114,92,215,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,2,2,1,2,1,0,0,0,0,0,1,0,1,0,2,0.5,0.5,0.0,-1
201201040DEN,2012,6,25,18,19,15,13,19,9,160,114,196,166,178,215,4,0,0,2,0,2,0,0,2,0,1,1,0,0,0,0.0,0.0,0.0,3,2,2,3,2,0,0,2,0,0,4,4,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201201040DEN,2012,6,25,20,20,29,70,296,281,214,114,196,166,178,215,2,1,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,1,0,1,1,2,0.5,0.5,0.0,1
201201040DEN,2012,6,25,21,23,2,13,38,281,214,114,153,166,178,215,5,0,4,4,4,1,0,1,0,0,2,2,0,2,8,0.8,1.0,0.0,6,2,3,6,3,0,0,0,0,0,2,1,1,1,6,0.5,0.5,0.0,1
201201040DEN,2012,6,25,24,24,2,13,38,139,214,114,153,166,178,215,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201201040DEN,2012,6,25,25,29,29,70,196,281,214,79,153,114,101,93,5,4,4,5,4,0,0,3,0,0,7,4,3,4,8,0.8,0.8,0.0,12,5,4,9,4,3,0,1,0,0,4,0,4,0,8,0.3333333333333333,0.4444444444444444,0.0,-1
201201040DEN,2012,6,25,30,31,15,70,196,248,200,79,153,114,101,93,5,2,2,4,2,1,0,0,1,0,4,1,3,1,4,0.4,0.5,0.0,2,2,1,1,0,1,1,1,1,0,1,1,0,1,3,0.5,0.0,1.0,1
201201040DEN,2012,6,25,32,33,2,4,38,139,160,114,153,141,101,93,2,2,2,1,1,1,1,1,0,0,3,3,0,1,5,1.0,1.0,1.0,3,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201201040DEN,2012,6,25,34,36,2,4,19,248,214,114,153,141,92,215,5,0,3,4,3,1,0,2,1,0,3,2,1,1,6,0.6,0.75,0.0,7,3,2,5,2,2,0,1,1,0,4,1,3,0,4,0.2857142857142857,0.4,0.0,1
201201040DEN,2012,6,25,37,38,2,4,19,248,214,114,153,141,92,93,5,3,1,5,1,0,0,1,2,0,5,3,2,1,2,0.2,0.2,0.0,3,0,0,1,0,2,0,0,1,0,2,2,0,1,0,0.0,0.0,0.0,1
201201040DEN,2012,6,25,39,40,69,52,185,248,214,79,153,141,92,93,4,2,3,4,3,0,0,2,0,0,3,1,2,0,6,0.75,0.75,0.0,3,0,1,3,1,0,0,1,0,0,1,0,1,2,2,0.3333333333333333,0.3333333333333333,0.0,1
201201040DEN,2012,6,25,41,42,69,52,47,128,160,79,153,114,92,93,4,0,1,4,1,0,0,0,0,0,3,2,1,1,2,0.25,0.25,0.0,5,0,2,4,2,1,0,0,0,0,3,2,1,0,4,0.4,0.5,0.0,-1
201201040DEN,2012,6,25,43,43,81,84,185,139,160,79,153,114,92,205,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,2,0,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201201040DEN,2012,6,25,44,47,81,84,185,139,160,114,153,114,92,205,4,2,4,3,3,1,1,3,0,0,6,6,0,6,9,1.0,1.0,1.0,11,2,4,7,4,4,0,1,4,0,2,0,2,2,8,0.3636363636363636,0.5714285714285714,0.0,1
201201060NOH,2012,18,6,0,6,5,46,75,77,90,29,70,269,281,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,7,8,56,46,75,77,90,2,4,5,14,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,9,9,56,46,124,81,90,2,4,19,14,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,10,11,56,46,94,81,90,2,4,19,14,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,12,14,56,142,124,81,90,2,4,19,249,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,15,15,145,142,124,81,210,2,4,269,249,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,16,17,145,142,124,81,210,29,70,269,249,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,18,18,145,142,124,81,90,29,70,269,249,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,19,20,5,46,94,81,90,29,70,269,249,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,21,22,5,46,124,81,90,2,4,5,14,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,23,24,5,46,124,81,90,2,4,5,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,25,31,5,46,75,77,90,29,70,269,281,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,32,34,56,118,94,77,29,2,4,5,14,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,35,36,56,46,94,81,90,2,4,5,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,37,37,5,33,21,54,90,2,4,37,139,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,38,38,5,33,21,77,90,2,4,206,249,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,39,41,56,118,94,77,90,2,4,206,249,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,42,42,56,118,94,77,90,15,70,206,249,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,43,45,56,118,94,77,90,15,14,37,139,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201060NOH,2012,18,6,46,46,56,118,94,77,210,15,14,37,139,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201070SAS,2012,26,6,0,5,110,129,287,280,205,29,70,206,281,212,11,2,7,11,7,0,0,6,0,0,4,3,1,0,14,0.6363636363636364,0.6363636363636364,0.0,10,0,5,10,5,0,0,2,0,0,5,3,2,3,10,0.5,0.5,0.0,1
201201070SAS,2012,26,6,6,7,101,81,287,280,205,29,70,206,281,212,5,1,3,4,3,1,0,0,0,0,2,1,1,0,6,0.6,0.75,0.0,4,0,2,4,2,0,0,1,0,0,3,2,1,1,4,0.5,0.5,0.0,1
201201070SAS,2012,26,6,8,8,101,81,287,280,205,2,4,5,249,198,3,0,1,3,1,0,0,0,1,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
201201070SAS,2012,26,6,9,11,101,226,243,274,198,2,4,5,4,159,6,2,5,5,4,1,1,4,1,0,2,1,1,0,11,0.8333333333333334,0.8,1.0,4,4,3,3,2,1,1,3,0,0,2,0,2,0,7,0.75,0.6666666666666666,1.0,1
201201070SAS,2012,26,6,12,13,101,226,243,274,198,2,4,19,14,159,4,0,3,3,3,1,0,2,0,0,1,0,1,0,6,0.75,1.0,0.0,4,2,2,3,2,1,0,1,1,0,3,0,3,0,4,0.5,0.6666666666666666,0.0,1
201201070SAS,2012,26,6,14,15,101,226,243,274,198,2,4,37,249,212,5,1,3,3,2,2,1,2,0,0,2,1,1,0,7,0.6,0.6666666666666666,0.5,2,1,1,2,1,0,0,1,0,0,1,1,0,2,2,0.5,0.5,0.0,1
201201070SAS,2012,26,6,16,18,101,81,287,274,198,2,14,37,249,212,3,2,2,3,2,0,0,2,0,0,1,1,0,2,4,0.6666666666666666,0.6666666666666666,0.0,5,0,4,3,2,2,2,4,0,0,1,1,0,1,10,0.8,0.6666666666666666,1.0,-1
201201070SAS,2012,26,6,19,20,110,129,180,237,191,29,53,37,249,212,5,0,0,4,0,1,0,0,0,0,4,1,3,1,0,0.0,0.0,0.0,2,2,0,0,0,2,0,0,0,0,4,2,2,0,0,0.0,0.0,0.0,-1
201201070SAS,2012,26,6,21,21,110,129,180,237,205,29,53,37,249,212,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,4,2,2,2,0,0,1,0,0,3,2,1,0,4,1.0,1.0,0.0,-1
201201070SAS,2012,26,6,22,24,101,81,83,237,205,29,53,37,249,212,6,0,4,4,2,2,2,2,0,0,2,1,1,1,10,0.6666666666666666,0.5,1.0,3,0,2,3,2,0,0,0,0,0,1,1,0,2,4,0.6666666666666666,0.6666666666666666,0.0,1
201201070SAS,2012,26,6,25,29,110,129,287,280,205,15,14,37,281,212,11,0,7,8,6,3,1,2,1,0,4,1,3,1,15,0.6363636363636364,0.75,0.3333333333333333,8,2,7,6,5,2,2,3,0,0,1,1,0,1,16,0.875,0.8333333333333334,1.0,-1
201201070SAS,2012,26,6,30,32,101,81,287,280,205,15,14,37,281,212,5,2,2,3,1,2,1,2,0,0,4,2,2,2,5,0.4,0.3333333333333333,0.5,4,2,2,2,1,2,1,2,1,0,1,1,0,0,5,0.5,0.5,0.5,-1
201201070SAS,2012,26,6,33,33,101,226,309,279,199,2,4,37,249,198,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201201070SAS,2012,26,6,34,34,101,167,180,274,198,2,4,37,249,198,2,0,1,2,1,0,0,0,0,0,1,1,0,1,2,0.5,0.5,0.0,1,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201201070SAS,2012,26,6,35,35,101,167,180,274,198,2,4,26,14,159,2,0,1,0,0,2,1,1,0,0,1,0,1,1,3,0.5,0.0,0.5,1,0,1,1,1,0,0,1,0,0,0,0,0,2,2,1.0,1.0,0.0,1
201201070SAS,2012,26,6,36,36,101,167,180,274,198,2,4,5,8,159,0,2,0,0,0,0,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201070SAS,2012,26,6,37,37,101,167,180,279,205,2,14,26,249,212,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,5,0,3,4,3,1,0,1,0,0,2,0,2,0,6,0.6,0.75,0.0,-1
201201070SAS,2012,26,6,38,39,101,226,287,279,205,2,14,26,249,212,4,0,3,2,2,2,1,2,0,0,1,1,0,0,7,0.75,1.0,0.5,4,0,3,3,3,1,0,1,0,0,1,1,0,0,6,0.75,1.0,0.0,1
201201070SAS,2012,26,6,40,40,101,226,287,279,205,2,14,37,249,212,2,1,0,2,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,2,2,0,0,2,1.0,1.0,0.0,-1
201201070SAS,2012,26,6,41,42,101,129,287,280,205,2,14,37,249,212,5,0,2,5,2,0,0,0,1,0,2,1,1,0,4,0.4,0.4,0.0,3,0,2,2,1,1,1,2,0,0,2,2,0,1,5,0.6666666666666666,0.5,1.0,-1
201201070SAS,2012,26,6,43,43,101,81,287,274,205,2,14,37,249,212,1,0,1,1,1,0,0,0,0,0,2,2,0,0,2,1.0,1.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201201070SAS,2012,26,6,44,47,101,81,287,274,205,2,4,5,14,212,7,3,4,5,3,2,1,2,0,0,5,4,1,3,9,0.5714285714285714,0.6,0.5,11,6,4,9,3,2,1,1,2,0,8,3,5,1,9,0.3636363636363636,0.3333333333333333,0.5,-1
201201090DEN,2012,6,18,0,4,29,70,261,281,214,5,47,80,75,91,5,6,3,5,3,0,0,2,0,0,8,7,1,2,6,0.6,0.6,0.0,12,0,4,10,3,2,1,3,1,0,3,2,1,0,9,0.3333333333333333,0.3,0.5,-1
201201090DEN,2012,6,18,5,6,29,70,261,281,214,5,34,21,75,91,3,2,1,2,0,1,1,1,1,0,3,2,1,1,3,0.3333333333333333,0.0,1.0,4,0,1,4,1,0,0,0,0,0,2,2,0,0,2,0.25,0.25,0.0,1
201201090DEN,2012,6,18,7,9,2,13,38,207,214,5,34,21,54,91,4,0,3,2,2,2,1,3,0,0,2,2,0,2,7,0.75,1.0,0.5,7,0,4,7,4,0,0,3,1,0,3,1,2,0,8,0.5714285714285714,0.5714285714285714,0.0,-1
201201090DEN,2012,6,18,10,10,2,44,38,248,214,56,47,34,54,91,2,0,1,1,0,1,1,1,1,0,0,0,0,0,3,0.5,0.0,1.0,2,0,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201201090DEN,2012,6,18,11,12,2,4,19,16,160,56,47,34,54,91,5,0,1,4,1,1,0,1,0,0,2,0,2,0,2,0.2,0.25,0.0,2,0,2,1,1,1,1,0,0,0,2,2,0,2,5,1.0,1.0,1.0,-1
